RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_REPORTED	EYE_TRACKED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_LAUNCH_X	IA_FIRST_RUN_LAUNCH_Y	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_LAUNCH_X	IA_LAST_RUN_LAUNCH_Y	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_LAUNCH_X	IA_SECOND_RUN_LAUNCH_Y	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_LAUNCH_X	IA_THIRD_RUN_LAUNCH_Y	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	SAMPLING_RATE	TIME_SCALE	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	DISPLAY_ON_TIME	Drift_Check	RT	Session_Name_	Trial_Index_	Trial_Recycled_	__duration__1	audio_file	bg_code	bg_name	calibration	condition	experiment	frame_rate	participant_id	trial_number	version	video_file
105912	7	105912.edf	RIGHT	Binocular	video_file	81000.00	1329.38	820	16183	0.5371	false	.	640	1	.	.	1	1811	0	942.80	550.90	1	640	2450	0.0164	1	122.80	.	.	.	1811	.	.	.	.	.	0.4262	26	14	2	8469	979	.	21	.	IA_continuity_ver2_gap	270	12	34817	821.60	571.50	270	35086	0.0164	1	1.60	683.50	136.50	713.80	34817	11.66	12.22	34816	58	34754	820	1	1	1550.00	813.00	.	1	2	0	0	0	0	7276	1090	12	251	2	4336	822.60	539.70	251	4586	0.0164	1	2.60	-437.20	1257.20	448.30	4336	7276	0	285	.	359	3	5177	959.70	765.20	359	5535	0.0164	1	139.70	51.00	769.00	189.40	5177	520	RECTANGLE	[21, 0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 0, 22, 21, 22, 0, 22, 21, 22, 0, 21, 0, 21, 0, 21, 0, 21, 0]	true	12881475	1	video_ip	true	12847691	Fixations	1000.00	Trial Relative	30132.00	61	2	Trial: 7	12845880	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	7	False	34000	continuity_ver2_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	continuity	24	subj.34	7	ver2	continuity_ver2_n_cont.mp4
105912	7	105912.edf	RIGHT	Binocular	video_file	26719.25	1331.20	770	1874	0.0622	false	.	285	23	.	[21]	13	14949	1	1628.30	692.50	1	285	15233	0.0164	1	47.30	94.20	1486.80	676.30	14949	1.80	-8.51	14948	22	14916	0.0820	5	2	1	1382	236	.	22	.	IA_continuity_ver2_apple	236	4	19382	1727.30	695.10	475	19617	0.0328	2	73.20	533.90	1047.10	683.70	19108	1.25	-39.22	19381	30	19347	1581	1	0	1416.00	1250.00	.	0	0	1	2	1	2	10781	1770	4	740	2	15935	1708.70	685.60	740	16674	0.0164	1	127.70	714.00	867.00	577.50	15935	1874	0	.	.	374	3	17238	1648.70	688.10	374	17611	0.0164	1	67.70	205.90	1375.10	707.00	17238	590	ELLIPSE	[21, 0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 0, 22, 21, 22, 0, 22, 21, 22, 0, 21, 0, 21, 0, 21, 0, 21, 0]	true	12881475	1	video_ip	true	12847691	Fixations	1000.00	Trial Relative	30132.00	61	2	Trial: 7	12845880	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	7	False	34000	continuity_ver2_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	continuity	24	subj.34	7	ver2	continuity_ver2_n_cont.mp4
105912	8	105912.edf	RIGHT	Binocular	video_file	127400.00	1416.91	760	8591	0.2566	false	.	190	4	.	.	2	1749	0	1239.70	455.70	1	447	2228	0.0230	2	99.70	-386.30	1526.30	207.50	1749	4.41	-151.58	1748	3	1711	0.2644	23	9	8	3391	3863	.	21	.	IA_solidity_ver1_obstacle_near	380	14	35519	1300.70	445.30	1058	35898	0.0345	3	204.80	-508.80	1648.80	660.20	34772	3.36	85.66	35518	80	35479	1140	1	1	1696.00	1173.00	.	1	6	0	0	0	0	808	1400	14	257	1	1972	1358.80	409.40	361	4021	0.0115	1	108.50	-264.90	1404.90	483.80	3661	808	0	621	.	361	2	3661	1248.50	587.40	522	5254	0.0115	1	167.40	-444.60	1584.60	670.00	4733	270	RECTANGLE	[0, 21, 0, 21, 22, 21, 22, 21, 0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 22, 21, 22, 21, 22, 21, 22, 0, 21, 22, 21, 22]	true	12921541	1	video_ip	true	12883091	Fixations	1000.00	Trial Relative	33483.00	87	2	Trial: 8	12882914	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	8	False	38600	solidity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	solidity	24	subj.34	8	ver1	solidity_ver1_n_test.mp4
105912	8	105912.edf	RIGHT	Binocular	video_file	127400.00	1459.30	760	9480	0.2831	false	.	621	10	21	[21]	5	4076	1	1584.60	670.00	1	621	4696	0.0115	1	14.60	321.50	1248.50	587.40	4076	5.81	-11.89	4075	9	4022	0.3103	27	6	19	1547	5617	.	22	.	IA_solidity_ver1_obstacle_far	268	8	38359	1705.30	675.20	2559	38627	0.0690	6	2.60	269.30	1300.70	445.30	35947	0.62	-178.43	38358	86	38339	1570	1	1	1666.00	1267.00	.	0	0	1	6	1	6	17263	1830	8	332	2	5305	1659.20	741.70	332	5636	0.0115	1	89.20	262.60	1307.40	734.10	5305	9480	0	.	.	482	3	24038	1611.50	604.40	1800	26171	0.0690	6	41.50	344.10	1225.90	579.00	24038	270	RECTANGLE	[0, 21, 0, 21, 22, 21, 22, 21, 0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 22, 21, 22, 21, 22, 21, 22, 0, 21, 22, 21, 22]	true	12921541	1	video_ip	true	12883091	Fixations	1000.00	Trial Relative	33483.00	87	2	Trial: 8	12882914	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	8	False	38600	solidity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	solidity	24	subj.34	8	ver1	solidity_ver1_n_test.mp4
105912	9	105912.edf	RIGHT	Binocular	video_file	28502.10	1150.67	640	1051	0.0394	false	.	159	19	.	.	2	7098	0	730.30	604.40	1	159	7256	0.0154	1	138.30	-170.40	762.40	636.40	7098	0.38	149.82	7097	18	7081	0.0462	3	0	0	0	0	.	21	.	IA_gravity_ver1_apple_control	627	3	11545	693.10	587.20	627	12171	0.0154	1	101.10	184.90	407.10	560.60	11545	4.00	-0.45	11544	30	11511	592	1	1	1208.00	1104.00	.	0	0	0	0	0	0	1051	783	3	265	2	8315	667.20	593.80	265	8579	0.0154	1	75.20	264.20	327.80	602.50	8315	1051	0	682	.	627	3	11545	693.10	587.20	627	12171	0.0154	1	101.10	184.90	407.10	560.60	11545	450	ELLIPSE	[0, 21, 0, 21, 0, 21, 0, 22, 0, 22, 0, 22, 0, 22, 0, 22, 0, 22]	true	12954391	1	video_ip	true	12924307	Fixations	1000.00	Trial Relative	26645.00	65	2	Trial: 9	12923950	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	9	False	30200	gravity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	gravity	24	subj.34	9	ver1	gravity_ver1_n_test.mp4
105912	9	105912.edf	RIGHT	Binocular	video_file	28502.10	1128.38	640	7882	0.2958	false	.	682	34	.	[21]	8	13255	1	1036.70	575.70	1	682	13936	0.0154	1	52.20	68.00	916.50	565.50	13255	1.65	-4.81	13254	33	13229	0.2462	16	0	10	0	5085	.	22	.	IA_gravity_ver1_apple_control	292	6	30149	1069.80	616.60	496	30441	0.0308	2	104.40	-127.80	1112.30	684.90	29939	0.27	177.05	30148	64	30143	984	1	0	1356.00	697.00	.	0	0	0	0	0	0	7882	1175	6	379	2	15439	1027.70	587.60	379	15817	0.0154	1	43.20	150.70	833.80	597.00	15439	7882	0	.	.	433	3	16960	1051.90	578.10	1242	18231	0.0308	2	67.40	109.90	874.60	588.70	16960	450	ELLIPSE	[0, 21, 0, 21, 0, 21, 0, 22, 0, 22, 0, 22, 0, 22, 0, 22, 0, 22]	true	12954391	1	video_ip	true	12924307	Fixations	1000.00	Trial Relative	26645.00	65	2	Trial: 9	12923950	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	9	False	30200	gravity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	gravity	24	subj.34	9	ver1	gravity_ver1_n_test.mp4
105912	10	105912.edf	RIGHT	Binocular	video_file	462400.00	1634.40	1030	2721	0.0984	false	.	1325	17	.	[22]	10	13303	1	741.60	481.30	0	1325	14627	0.0192	1	629.60	-1258.90	1370.90	205.90	13303	11.19	-157.19	13302	16	13239	0.0962	5	1	1	457	222	.	21	.	IA_continuity_ver1_leftscreen	457	4	30424	756.00	774.70	702	30880	0.0385	2	558.10	-1325.60	1437.60	855.60	30149	2.01	42.58	30423	49	30394	112	0	0	1747.00	1370.00	.	1	2	0	0	0	0	1325	792	4	331	2	18977	772.90	860.10	331	19307	0.0192	1	660.90	-958.20	1070.20	839.80	18977	1325	1	.	.	363	3	23615	712.60	899.70	363	23977	0.0192	1	600.60	-1260.10	1372.10	909.10	23615	350	RECTANGLE	[0, 22, 0, 22, 0, 22, 0, 22, 0, 21, 0, 22, 0, 21, 22, 0, 22, 21, 0, 22, 0, 22, 0, 22, 21, 0]	true	12988124	1	video_ip	true	12957307	Fixations	1000.00	Trial Relative	27651.00	52	2	Trial: 10	12956955	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	10	False	31000	continuity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	continuity	24	subj.34	10	ver1	continuity_ver1_n_cont.mp4
105912	10	105912.edf	RIGHT	Binocular	video_file	462400.00	1574.14	1030	14516	0.5250	false	.	1779	3	.	.	2	5531	0	1413.10	570.80	1	1779	7309	0.0192	1	255.10	140.30	1017.70	581.50	5531	7.02	-3.07	5530	2	5486	0.5385	28	2	18	608	8866	.	22	.	IA_continuity_ver1_rightscreen	759	10	29262	1437.60	855.60	759	30020	0.0192	1	279.60	254.90	903.10	757.40	29262	9.13	-10.59	29261	47	29207	1158	0	0	1746.00	1245.00	.	0	0	1	2	1	2	17237	1838	10	695	2	8790	1474.50	688.10	1643	10718	0.0769	4	316.50	142.20	1015.80	640.60	8790	14516	0	.	.	266	2	9528	1504.00	896.40	189	11745	0.0192	1	54.50	-81.60	1239.60	347.70	11557	350	RECTANGLE	[0, 22, 0, 22, 0, 22, 0, 22, 0, 21, 0, 22, 0, 21, 22, 0, 22, 21, 0, 22, 0, 22, 0, 22, 21, 0]	true	12988124	1	video_ip	true	12957307	Fixations	1000.00	Trial Relative	27651.00	52	2	Trial: 10	12956955	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	10	False	31000	continuity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	continuity	24	subj.34	10	ver1	continuity_ver1_n_cont.mp4
105912	11	105912.edf	RIGHT	Binocular	video_file	462400.00	1477.93	1030	6401	0.2367	false	.	304	5	.	.	2	1707	0	670.80	647.00	1	304	2010	0.0152	1	558.80	-758.20	870.20	424.60	1707	4.90	-135.03	1706	4	1656	0.2273	15	10	2	4185	735	.	21	.	IA_continuity_ver1_leftscreen	376	5	30865	568.90	881.80	3433	31241	0.1212	8	65.90	-332.60	444.60	306.10	27379	1.93	-87.47	30864	65	30799	112	1	1	1752.00	1220.00	.	0	0	0	0	0	0	304	792	5	195	2	3548	771.50	998.70	195	3742	0.0152	1	659.50	-980.70	1092.70	735.30	3548	304	0	494	.	981	3	16072	528.90	843.10	2048	18501	0.0606	4	416.90	-922.10	1034.10	844.50	16072	350	RECTANGLE	[0, 21, 22, 0, 21, 0, 22, 0, 22, 0, 22, 0, 21, 22, 0, 21, 0, 22, 0, 21]	true	13021207	1	video_ip	true	12990390	Fixations	1000.00	Trial Relative	27046.00	66	2	Trial: 11	12989966	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	11	False	31000	continuity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	continuity	24	subj.34	11	ver1	continuity_ver1_n_test.mp4
105912	11	105912.edf	RIGHT	Binocular	video_file	462400.00	1433.18	1030	4634	0.1713	false	.	494	6	21	[21]	3	2153	1	1186.20	900.30	1	1008	3187	0.0303	2	28.20	487.20	670.80	647.00	2153	10.49	-28.75	2152	5	2011	0.1667	11	0	5	0	2028	.	22	.	IA_continuity_ver1_rightscreen	475	6	25489	1264.30	784.60	475	25963	0.0152	1	106.30	304.10	853.90	774.30	25489	7.46	-2.28	25488	53	25449	1158	1	1	1793.00	1265.00	.	0	0	0	0	0	0	10731	1838	6	514	1	2674	1188.50	1005.10	256	4573	0.0152	1	144.40	63.10	1094.90	492.10	4318	4634	0	.	.	256	2	4318	1302.40	354.30	1197	8307	0.0455	3	30.80	295.10	862.90	998.20	6994	350	RECTANGLE	[0, 21, 22, 0, 21, 0, 22, 0, 22, 0, 22, 0, 21, 22, 0, 21, 0, 22, 0, 21]	true	13021207	1	video_ip	true	12990390	Fixations	1000.00	Trial Relative	27046.00	66	2	Trial: 11	12989966	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	11	False	31000	continuity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	continuity	24	subj.34	11	ver1	continuity_ver1_n_test.mp4
105912	12	105912.edf	RIGHT	Binocular	video_file	28502.10	1165.46	640	13422	0.5071	false	.	202	25	.	.	2	10172	0	750.60	603.00	1	202	10373	0.0161	1	158.60	236.60	355.40	534.30	10172	6.58	-6.38	10171	24	9956	0.3871	24	18	0	11473	0	.	21	.	IA_gravity_ver1_apple_control	412	6	30125	665.80	587.20	699	30537	0.0323	2	45.40	356.40	235.60	627.50	29809	0.23	41.88	30124	61	30096	592	1	1	1445.00	936.00	.	0	0	0	0	0	0	13422	783	6	370	2	12421	755.80	578.40	7997	21258	0.2097	13	163.80	-199.40	791.40	566.30	12421	13422	0	.	.	133	2	12812	713.90	547.70	2932	24983	0.0806	5	96.10	-203.50	795.50	608.90	21958	450	ELLIPSE	[0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 0, 21]	true	13053523	1	video_ip	true	13023440	Fixations	1000.00	Trial Relative	26468.00	62	2	Trial: 12	13022986	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	12	False	30200	gravity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	gravity	24	subj.34	12	ver1	gravity_ver1_n_cont.mp4
105912	12	105912.edf	RIGHT	Binocular	video_file	28502.10	.	640	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	22	.	IA_gravity_ver1_apple_control	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	984	0	0	.	.	.	.	.	.	.	.	.	.	1175	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	450	ELLIPSE	[0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 0, 21]	true	13053523	1	video_ip	true	13023440	Fixations	1000.00	Trial Relative	26468.00	62	2	Trial: 12	13022986	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	12	False	30200	gravity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	gravity	24	subj.34	12	ver1	gravity_ver1_n_cont.mp4
105912	13	105912.edf	RIGHT	Binocular	video_file	127400.00	1439.23	760	14003	0.4192	false	.	484	3	22	[22]	3	1716	1	1323.60	280.90	0	3772	6260	0.1184	9	183.60	-550.00	1690.00	545.00	1716	7.18	132.92	1715	2	1654	0.4605	35	23	2	9116	656	.	21	.	IA_solidity_ver1_obstacle_near	189	12	38787	1210.60	660.60	655	38976	0.0395	3	63.00	15.00	1125.00	621.60	38275	0.39	179.49	38786	75	38768	1140	0	0	1682.00	1088.00	.	1	2	0	0	0	0	4922	1400	12	173	1	2230	1217.40	533.80	207	6776	0.0132	1	104.70	629.00	511.00	687.40	6570	4922	1	.	.	335	1	2428	1338.90	431.10	943	8669	0.0395	3	82.70	795.60	344.40	671.50	7663	270	RECTANGLE	[0, 22, 21, 0, 21, 0, 21, 22, 0, 22, 0, 21, 0, 21, 0, 21, 0, 21, 22, 21, 0, 21, 0, 21, 0, 21, 0, 21]	true	13094989	1	video_ip	true	13056539	Fixations	1000.00	Trial Relative	33408.00	76	2	Trial: 13	13056013	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	13	False	38600	solidity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	solidity	24	subj.34	13	ver1	solidity_ver1_n_cont.mp4
105912	13	105912.edf	RIGHT	Binocular	video_file	127400.00	1243.00	760	2426	0.0726	false	.	716	2	.	.	2	938	0	1690.00	545.00	1	716	1653	0.0132	1	120.00	609.10	960.90	561.50	938	12.81	0.53	937	1	891	0.0789	6	2	2	763	716	.	22	.	IA_solidity_ver1_obstacle_far	433	4	25820	1654.50	576.30	433	26252	0.0132	1	84.50	267.40	1302.60	652.00	25820	6.06	10.60	25819	44	25765	1570	0	0	1375.00	895.00	.	0	0	1	2	1	2	16429	1830	4	223	2	8722	1645.90	522.00	570	9321	0.0263	2	75.90	256.30	1313.70	295.50	8722	2426	0	.	.	347	2	8975	1821.70	730.20	707	11804	0.0263	2	122.90	148.10	1421.90	515.40	11056	270	RECTANGLE	[0, 22, 21, 0, 21, 0, 21, 22, 0, 22, 0, 21, 0, 21, 0, 21, 0, 21, 22, 21, 0, 21, 0, 21, 0, 21, 0, 21]	true	13094989	1	video_ip	true	13056539	Fixations	1000.00	Trial Relative	33408.00	76	2	Trial: 13	13056013	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	105912	13	False	38600	solidity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	solidity	24	subj.34	13	ver1	solidity_ver1_n_cont.mp4
107492	2	107492.edf	RIGHT	Binocular	video_file	237500.00	1245.13	662	6813	0.2524	false	.	13	1	.	.	1	188	0	1060.60	443.10	1	234	449	0.0435	2	427.60	.	.	.	188	.	.	.	.	.	0.3261	15	10	2	5067	1021	.	21	.	IA_gravity_ver2_gap	269	5	29468	1558.50	602.80	269	29736	0.0217	1	925.50	41.80	591.20	746.20	29468	17.18	8.36	29467	44	29409	633	1	1	1624.00	1061.00	.	0	0	0	0	0	0	6544	1583	5	221	1	229	955.00	545.40	4201	5636	0.1522	7	407.10	-333.70	966.70	263.50	1338	6544	0	843	.	567	2	1338	1040.10	540.20	750	7675	0.0435	2	291.30	-113.20	746.20	741.40	6888	412	RECTANGLE	[21, 0, 21, 0, 21, 0, 21, 22, 0, 21, 22]	true	9666859	1	video_ip	true	9637109	Fixations	1000.00	Trial Relative	26994.00	46	2	Trial: 2	9636921	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	107492	2	False	30000	gravity_ver2_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	gravity	24	subj.33	2	ver2	gravity_ver2_n_cont.mp4
107492	2	107492.edf	RIGHT	Binocular	video_file	30017.92	1350.29	637	13449	0.4982	false	.	843	25	21	[21]	8	13107	1	1594.70	551.40	1	13271	27908	0.3478	16	11.70	312.90	1270.10	594.50	13107	2.50	6.75	13106	24	13084	0.3696	17	0	15	0	12428	.	22	.	IA_gravity_ver2_apple	178	2	29760	1661.70	561.30	178	29938	0.0217	1	78.70	24.50	1558.50	602.80	29760	2.20	21.38	29759	45	29737	1583	1	1	1606.00	1200.00	.	0	0	0	0	0	0	13718	1793	2	344	1	14092	1708.30	571.70	178	29938	0.0217	1	78.70	24.50	1558.50	602.80	29760	13449	0	.	.	146	1	14445	1709.90	539.20	.	.	.	.	.	.	.	.	.	455	ELLIPSE	[21, 0, 21, 0, 21, 0, 21, 22, 0, 21, 22]	true	9666859	1	video_ip	true	9637109	Fixations	1000.00	Trial Relative	26994.00	46	2	Trial: 2	9636921	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	107492	2	False	30000	gravity_ver2_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	gravity	24	subj.33	2	ver2	gravity_ver2_n_cont.mp4
107492	3	107492.edf	RIGHT	Binocular	video_file	118800.00	1323.71	780	20359	0.6514	false	.	569	1	.	.	1	374	0	961.50	605.50	1	569	942	0.0169	1	51.50	.	.	.	374	.	.	.	.	.	0.5932	35	24	5	15488	1686	.	21	.	IA_solidity_ver2_obstacle	5249	11	29908	1052.60	638.00	6758	35157	0.1017	6	9.90	61.80	848.20	621.10	28281	3.12	-92.33	29907	58	29872	910	1	1	1609.00	1076.00	.	1	5	0	0	0	0	569	1130	11	248	2	5553	1084.50	576.30	248	5800	0.0169	1	174.50	-410.30	1320.30	471.90	5553	569	0	693	.	235	3	6253	1032.70	520.40	4940	11509	0.1695	10	122.70	-781.90	1691.90	705.90	6253	240	RECTANGLE	[21, 0, 22, 0, 21, 22, 21, 0, 21, 0, 21, 0, 21, 22, 21, 22, 21, 22, 21, 22, 21, 0, 22, 0, 21]	true	9704109	1	video_ip	true	9669326	Fixations	1000.00	Trial Relative	31256.00	59	2	Trial: 3	9668952	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	107492	3	False	35000	solidity_ver2_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	solidity	24	subj.33	3	ver2	solidity_ver2_n_test.mp4
